symbol,ts_signal,ts_entry,entry_price,entry_atr,ret_1,ret_3,ret_6,ret_12,ret_18,ret_24,atr_12,atr_pct_12,vwap_session,vwap_dist,vwap_dist_atr,vol_ratio_18,range_pct,body_pct,upper_wick_pct,lower_wick_pct,rv_12,tod_sin,tod_cos,best_param_id,best_R,best_exit_reason,best_exit_price,best_exit_ts,best_stop_atr,best_target_atr,best_hold_bars,fixed_R,fixed_exit_price,fixed_exit_reason,side,split
TSLA,2024-03-14 13:30:00,2024-03-14 13:35:00,171.05,1.0662333333333294,0.009103569227316552,0.006334545158561516,0.007865398024647577,0.003983953490370633,0.005275507384358973,0.0005789453532046552,0.8028999999999963,0.004693946393483525,169.7800333333333,0.007425115019907496,1.5818491302362498,4.084146637801149,0.02274187504128916,0.019176253039314074,0.00023326499078350231,0.0033323570111915843,0.0035787894694702233,0.0,1.0,S0.5_T0.75_H3,-1.0000000000000133,STOP,170.51688333333334,2024-03-14 09:35:00-04:00,0.5,0.75,3,-1.0000000000000133,170.250325,STOP,LONG,train
COIN,2024-03-14 13:35:00,2024-03-14 13:40:00,241.46,3.1256999999999997,0.012133974776399697,-0.04365543696386733,-0.03979819748538104,-0.05366537276175392,-0.06524383617487856,-0.0588670975360677,2.8352333333333326,0.011730624685381712,241.08420672908107,0.0025271241478678442,0.21542963104233115,1.9624309350242541,0.020728604232607174,0.012060654957694582,0.0029996483170938344,0.005668300957818758,0.015827746235102986,0.08046656871672588,0.99675730813421,S0.5_T0.75_H3,1.5000000000000067,TARGET,243.80427500000002,2024-03-14 09:40:00-04:00,0.5,0.75,3,-1.0000000000000044,239.115725,STOP,LONG,train
NVDA,2024-03-14 17:55:00,2024-03-14 18:00:00,882.5,3.56560833333333,0.001548403504392526,0.006897531987559613,0.011854107410556808,0.009311261177561925,0.007496707303299458,0.005922200294926742,3.5909416666666707,0.004069677808728689,881.4775342512129,0.0010058939874062298,0.24716796628194435,1.6647271945803654,0.003263841690928189,0.0015924247230539236,0.0007195434180250511,0.0009518735498492143,0.002410187649651408,-0.9034504346103823,-0.4286925614030541,S1.0_T1.0_H3,1.0,TARGET,886.0656083333333,2024-03-14 14:10:00-04:00,1.0,1.0,3,-1.0,879.82579375,STOP,LONG,train
TSLA,2024-03-15 13:30:00,2024-03-15 13:35:00,164.87,0.8643416666666729,0.014600583143084708,0.020525794898726676,0.024800114274832273,0.024383666444442707,0.018330607967457394,0.010792458646677066,0.7710083333333415,0.004675895041138587,164.20816666666667,0.00413507995229132,0.8843397715113004,4.036857652966291,0.015977318212141444,0.010491843046879676,0.0017860391776337423,0.0036994359876280263,0.004479218996870739,0.0,1.0,S1.0_T0.75_H3,-0.9999999999999862,STOP,164.00565833333334,2024-03-15 09:35:00-04:00,1.0,0.75,3,-0.9999999999999972,164.22174375,STOP,LONG,train
PLTR,2024-03-15 18:40:00,2024-03-15 18:45:00,23.79,0.06985000000000004,0.005015922337585295,0.0067076123159900735,0.005861409599957481,0.009556109880274008,0.007554531697546513,0.005015922337585295,0.07401666666666647,0.0031120361027020885,23.775213550004473,0.0003694269254761989,0.1187090744723162,2.2349985867129907,0.006441305079044811,0.004793138244197663,0.0014379414732594185,0.00021022536158772949,0.00255873780920398,-0.9605181116313725,0.2782174639164521,S1.0_T0.75_H3,-0.9999999999999831,STOP,23.72015,2024-03-15 14:45:00-04:00,1.0,0.75,3,-1.000000000000034,23.737612499999997,STOP,LONG,train
TSLA,2024-03-15 19:50:00,2024-03-15 19:55:00,163.55,0.41655000000000086,0.005026060227930269,0.0031843260220269023,0.0030530785018954335,-0.0014052239978465508,0.005148963196191725,0.0035524016043679218,0.4108250000000003,0.002511769381266815,162.8494746700803,0.004344126497430328,1.7295085009911861,1.900045958476986,0.005196869650281207,0.005074590364392348,0.0,0.0001222792858888592,0.0020597318787700107,-0.16041128085776063,0.9870502626379128,S0.5_T2.0_H3,4.0,TARGET,164.3831,2024-03-18 09:30:00-04:00,0.5,2.0,3,1.3333333333333333,163.96655,TARGET,LONG,train
NVDA,2024-03-18 13:30:00,2024-03-18 13:35:00,912.29,7.12100833333336,0.0381430571849551,0.03564643258537421,0.033813480367347826,0.02263904585445562,0.02259419425717043,0.022347546424178723,6.6434250000000175,0.007282620611030132,909.61,0.002872082698442284,0.3943748894583739,3.7018171943949265,0.016004735647808143,0.00924109051445366,0.003694243776240646,0.0030694013571138357,0.011667940112150785,0.0,1.0,S0.5_T1.5_H3,3.000000000000004,TARGET,922.9715125,2024-03-18 09:45:00-04:00,0.5,1.5,3,1.3333333333333421,919.4110083333334,TARGET,LONG,train
TSLA,2024-03-19 13:35:00,2024-03-19 13:40:00,171.4994,0.934491666666664,0.004383609971905091,-0.012946906463669241,-0.01494060400564541,-0.011710855081016361,-0.014760201984423528,-0.013092528576845782,0.7324083333333297,0.0042708515559702,171.23343096623495,0.0014961165885186353,0.35030873091976755,2.064224099654599,0.007580616945594561,0.004373432853227594,0.0016327482652049748,0.0015744358271619933,0.005778573904413994,0.08046656871672588,0.99675730813421,S0.5_T0.75_H3,-0.9999999999999797,STOP,171.0321541666667,2024-03-19 09:40:00-04:00,0.5,0.75,3,-1.0000000000000202,170.79853125,STOP,LONG,train
OKLO,2024-03-19 18:20:00,2024-03-19 18:25:00,10.855,0.018808333333334204,0.0009220839749683388,-0.0027611614413281683,-0.0009212345193207641,0.0,0.0009220839749683388,0.0,0.020891666666667568,0.001925499231950928,10.845835620552942,0.0003838137739224012,0.19933208362462895,8.191560335671868,0.0,0.0,0.0,0.0,0.001351841532895,-0.9991889981715696,-0.040265940109415144,S0.5_T0.75_H12,1.5000000000000473,TARGET,10.869106250000002,2024-03-19 15:45:00-04:00,0.5,0.75,12,0.0,10.855,TIME,LONG,train
NVDA,2024-03-20 18:00:00,2024-03-20 18:05:00,896.36,3.151366666666661,0.009801141549463155,0.011266654751153531,0.011402657692638254,0.010139163670193513,0.013787122515844064,0.012452929674081275,2.5596083333333297,0.0028563550605766362,889.0035532899124,0.007930328542352672,2.7763805178869148,5.3433737025002594,0.012005222573121645,0.009896106504781836,0.002109116068339809,0.0,0.003028394402544029,-0.9350162426854147,-0.3546048870425359,S1.0_T0.75_H3,-0.999999999999982,STOP,893.2086333333334,2024-03-20 14:05:00-04:00,1.0,0.75,3,-0.999999999999994,893.996475,STOP,LONG,train
TSLA,2024-03-20 18:35:00,2024-03-20 18:40:00,173.99,0.9152916666666707,0.008019890666023441,0.0024453055150219184,0.0025605261626895116,0.004983231547048613,0.0069487773295794355,0.010891497112065232,0.886116666666671,0.005092185539560791,172.7046508209022,0.007530093262637039,1.4787546926828044,1.7474114844020263,0.009091170301410925,0.008134356233657904,0.00027009165876519536,0.0006867224089878251,0.0048872351785908645,-0.9797906520422678,0.2000256937760442,S0.5_T2.0_H12,4.00000000000002,TARGET,175.82058333333336,2024-03-20 15:30:00-04:00,0.5,2.0,12,1.3333333333333195,174.90529166666667,TARGET,LONG,train
COIN,2024-03-21 13:35:00,2024-03-21 13:40:00,263.24,2.954650000000001,0.0187451583589972,0.028935041177608027,0.03132247112904107,0.03859809067775728,0.06746954285548543,0.08063785157030129,2.7396499999999975,0.010404260975239244,260.44251811045166,0.010927699717257842,1.0503100357886364,1.9357713806655032,0.029060458757405414,0.018950326598815164,0.002278596384627156,0.007831535773963094,0.006049438197390147,0.08046656871672588,0.99675730813421,S0.5_T2.0_H6,4.0000000000000195,TARGET,269.14930000000004,2024-03-21 10:00:00-04:00,0.5,2.0,6,1.3333333333333397,266.19465,TARGET,LONG,train
TSLA,2024-03-21 13:35:00,2024-03-21 13:40:00,177.069,0.9817416666666622,0.0056915672324664175,0.009304503754307693,0.007880529486977539,0.010616353364944186,0.01746010546846057,0.020020631631150212,0.967233333333328,0.005462126345907657,176.50841961111527,0.003227808837162527,0.5909436422284284,1.577786922584748,0.010164897221594662,0.005856674949175567,0.0020894510955498987,0.0022187711768691964,0.003025593279459938,0.08046656871672588,0.99675730813421,S0.75_T0.75_H3,-0.9999999999999831,STOP,176.33269375,2024-03-21 09:45:00-04:00,0.75,0.75,3,-0.9999999999999831,176.33269375,STOP,LONG,train
OKLO,2024-03-21 14:40:00,2024-03-21 15:00:00,10.775,0.028491666666666433,0.0027311253599379436,0.0046026255733176155,-4.6383264926248114e-05,0.0018106274822864237,-0.0003802792779710626,0.0027404276422529393,0.02754999999999974,0.0025557771696275095,10.759446802035471,0.0018603087308807541,0.7278837736671244,3.692581311200605,0.002783060438795803,0.0027273992300200153,4.63843406464896e-05,9.276868129297921e-06,0.00249604365731382,0.9034504346103822,0.42869256140305423,S1.0_T0.75_H3,-0.5264697279906648,TIME,10.76,2024-03-21 11:40:00-04:00,1.0,0.75,3,-0.7019596373208864,10.76,TIME,LONG,train
NVDA,2024-03-22 13:30:00,2024-03-22 13:35:00,915.668,3.2740333333333544,0.0019133367642835866,0.0018367373409304535,-8.726517659174844e-05,0.005926588055304695,0.001797126797911735,-0.00024561181956422195,2.9798666666666898,0.0032546925828972773,913.7847000000002,0.0019391408603322456,0.5957984697301433,2.9269209273255754,0.009954343794579918,0.00457654281788823,0.0020684606067913423,0.003309340369900346,0.001806887923013675,0.0,1.0,S0.5_T2.0_H6,4.0000000000000115,TARGET,922.2160666666667,2024-03-22 10:00:00-04:00,0.5,2.0,6,1.3333333333333373,918.9420333333334,TARGET,LONG,train
TSLA,2024-03-22 13:45:00,2024-03-22 13:50:00,167.4762,1.3562499999999957,0.004488740816346203,-0.002861660528197775,-0.031985648473281995,-0.03191103734039873,-0.029188844005492993,-0.027822059551654378,1.2787499999999952,0.007636151916875643,167.43406398006462,0.00015487889606703937,0.02028232253011653,1.6137006048451452,0.006986743102830452,0.004180102711095288,0.0010748835542814905,0.0017317568374536727,0.008461666509267786,0.23931566428755777,0.970941817426052,S0.5_T2.0_H24,3.999999999999979,TARGET,170.18869999999998,2024-03-22 11:25:00-04:00,0.5,2.0,24,1.3333333333333264,168.83245,TARGET,LONG,train
PLTR,2024-03-25 13:30:00,2024-03-25 13:35:00,24.289,0.08315833333333374,0.003921168990741837,0.008273056493199283,0.006820321984308944,0.005576798508003087,0.0037144079024419765,0.002061856400558556,0.07886666666666702,0.003248884311706159,24.21433333333333,0.0024991417782356234,0.769230769230805,3.8104942181759403,0.011040164778578814,0.006385169927909272,0.0017713697219362643,0.0028836251287332765,0.001997360768001041,0.0,1.0,S1.0_T0.75_H3,-0.9999999999999964,STOP,24.205841666666668,2024-03-25 09:40:00-04:00,1.0,0.75,3,-1.0000000000000107,24.22663125,STOP,LONG,train
COIN,2024-03-25 13:30:00,2024-03-25 13:35:00,264.29,2.0217916666666604,0.03421604150335324,0.03147899189631252,0.03452932471393552,0.03362889988750345,0.028484650830870095,0.01985528296374706,1.7359583333333315,0.006568384476648119,263.3933333333334,0.003392737775423387,0.5165254542399623,4.0056484259321135,0.020394263876801946,0.012448446781944154,0.005108025275265677,0.0028377918195921143,0.01009647804524429,0.0,1.0,S0.5_T2.0_H3,4.000000000000024,TARGET,268.33358333333337,2024-03-25 09:35:00-04:00,0.5,2.0,3,1.3333333333333413,266.3117916666667,TARGET,LONG,train
NVDA,2024-03-25 13:45:00,2024-03-25 13:50:00,949.11,5.25836666666666,0.009298532496580929,0.009255992881557895,0.008575923857632584,0.012926366889036174,0.010788560231335977,0.006431162245094092,4.700816666666668,0.004953108185187373,941.9844853384503,0.00745947023757053,1.5060180312391753,1.5894270549331677,0.011411137710417794,0.009392306525165862,0.0008597944922576676,0.001159036692994265,0.0032373895803458393,0.23931566428755777,0.970941817426052,S0.5_T2.0_H6,3.9999999999999782,TARGET,959.6267333333333,2024-03-25 10:05:00-04:00,0.5,2.0,6,1.3333333333333406,954.3683666666667,TARGET,LONG,train
NVDA,2024-03-25 19:30:00,2024-03-25 19:35:00,958.0799,2.9279250000000068,0.0037015039992296917,0.0011387839741850273,-0.0015562100063618819,-0.00014830989112733697,-0.0025847049457479593,0.0010995984581916353,2.915575000000009,0.003043213776536897,955.377986464769,0.0027972354648200075,0.9191715305663453,1.6838071572161504,0.0058347204276485085,0.003786723119761413,0.0011920991413984768,0.0008558981664886186,0.00184412699018806,-0.4647231720437684,0.88545602565321,S0.5_T0.75_H3,-0.9999999999999838,STOP,956.6159375,2024-03-25 15:35:00-04:00,0.5,0.75,3,-0.9999999999999838,955.88395625,STOP,LONG,train
NVDA,2024-03-26 13:30:00,2024-03-26 13:35:00,960.3499,4.762466666666664,0.010841023177874769,0.006345878338963776,0.0023947932145669767,0.0008385832082050134,0.0022464833234395105,-0.00018991173118102723,4.138683333333328,0.00430953484215038,958.815,0.0016035736784834396,0.3720990169981513,2.960266330958815,0.007445163507244693,0.0019315773854460259,0.001317221235897128,0.004196364885901539,0.003920382765887231,0.0,1.0,S0.5_T0.75_H3,-0.99999999999998,STOP,957.9686666666668,2024-03-26 09:35:00-04:00,0.5,0.75,3,-1.000000000000012,956.77805,STOP,LONG,train
COIN,2024-03-26 13:40:00,2024-03-26 13:45:00,278.544,3.1113,0.019000236508923588,-0.0039036668785883337,0.004027044130569945,0.01325670952012418,0.0048920960876286225,-3.588280675699596e-05,2.8562999999999996,0.010249389981340604,274.8076672272809,0.013895266157309885,1.3557164067916954,2.4128915676661187,0.02834756710205254,0.019700014353380254,0.00114827041768334,0.007499282330988948,0.009714523924192245,0.1604112808577602,0.9870502626379128,S0.5_T0.75_H3,-1.000000000000009,STOP,276.98834999999997,2024-03-26 09:45:00-04:00,0.5,0.75,3,-1.000000000000009,276.21052499999996,STOP,LONG,train
COIN,2024-03-26 18:45:00,2024-03-26 18:50:00,275.87,0.9647499999999951,0.0021778593000130113,0.004420197042628755,0.0011609346827039827,0.0010338917874071643,0.0037051878633994817,-7.251368699011683e-05,0.9641083333333285,0.0034956792361614517,275.78788405714954,4.393017712281047e-05,0.012566993180715712,2.579453316109172,0.007396664249455996,0.0021573604060914696,0.004677302393038302,0.0005620014503262245,0.002112372658500648,-0.9350162426854148,0.35460488704253557,S0.5_T0.75_H3,-0.9999999999999852,STOP,275.387625,2024-03-26 14:55:00-04:00,0.5,0.75,3,-1.0000000000000246,275.1464375,STOP,LONG,train
PLTR,2024-03-27 13:30:00,2024-03-27 13:35:00,25.23,0.12698333333333345,0.013785616967178279,0.012982404072589854,0.010776889394106372,0.0038034634300027673,0.0010903288917055525,0.0016458624165678036,0.10791666666666681,0.0042763831375113165,25.23183333333333,0.00014529795988459096,0.033976833976842535,4.1993378735109825,0.01981335816607557,0.009332091696221524,0.009688732143211039,0.0007925343266430058,0.004446828666561212,0.0,1.0,S1.0_T0.75_H3,-0.999999999999986,STOP,25.10301666666667,2024-03-27 09:35:00-04:00,1.0,0.75,3,-0.9999999999999953,25.1347625,STOP,LONG,train
OKLO,2024-03-27 18:15:00,2024-03-27 18:20:00,11.105,0.008333333333333304,0.0004503490281024199,0.0004503490281024199,-0.0004501463051478216,0.0004503490281024199,0.0004503490281024199,-0.001349831476045488,0.010416666666666815,0.0009380159087498258,11.10119161557098,0.0003429432173813183,0.36560490518587063,6.692835194483998,0.0004502476361999803,0.0,0.0,0.0004502476361999803,0.000801946515102879,-0.992708874098054,-0.12053668025532357,S0.5_T2.0_H3,3.999999999999787,TARGET,11.121666666666666,2024-03-27 14:25:00-04:00,0.5,2.0,3,1.3333333333332622,11.113333333333333,TARGET,LONG,train
NVDA,2024-03-27 19:40:00,2024-03-27 19:45:00,902.65,3.2185083333333466,0.0012523136188318075,0.00784444198569963,0.009844565565070936,0.002656102970272136,0.00016614607601196071,-0.002660112895111854,3.2068416666666812,0.0035517326673275202,902.5408333325677,0.00039225676012416685,0.11044095850246469,1.5232541925758432,0.0030789848210478216,0.001478466488351301,0.0003156513215822085,0.001284867011114312,0.0021596138061150245,-0.31666799380147304,0.9485364419471454,S0.75_T0.75_H3,1.0000000000000089,TARGET,905.06388125,2024-03-27 15:50:00-04:00,0.75,0.75,3,-1.0000000000000089,900.23611875,STOP,LONG,train
NVDA,2024-03-27 19:50:00,2024-03-27 19:55:00,905.06,3.466216666666668,0.004433713393050992,0.0039234725150152725,0.012689107871133603,0.008511337318963131,0.002895462620980925,0.0005303457315462245,3.431008333333343,0.003789871241158656,902.555684496197,0.0030424003974361268,0.8027714409912223,1.5554001877130013,0.005070086489710742,0.004296870685179648,9.941346058259805e-05,0.0006738023439484969,0.0024016673997011074,-0.16041128085776063,0.9870502626379128,S0.5_T0.75_H3,-1.0000000000000082,STOP,903.3268916666666,2024-03-27 15:55:00-04:00,0.5,0.75,3,-1.0000000000000082,902.4603374999999,STOP,LONG,train
COIN,2024-03-28 13:30:00,2024-03-28 13:35:00,263.43,1.9520333333333326,0.02539710450117557,0.02625487124122938,0.027874936983747784,0.020591258109136097,0.011887308766325688,0.01369415390869765,1.7471166666666704,0.0066382309466301,261.5262,0.006322046307972662,0.9523691415379351,4.987068237155608,0.02115771071936206,0.011322994291958524,0.0010957858977219289,0.008738930529681607,0.008314969205388828,0.0,1.0,S1.0_T0.75_H3,-0.9999999999999855,STOP,261.4779666666667,2024-03-28 09:35:00-04:00,1.0,0.75,3,-0.9999999999999951,261.965975,STOP,LONG,train
NVDA,2024-03-28 13:35:00,2024-03-28 13:40:00,900.0877,5.001966666666675,0.007806527952127438,-0.005671574327859171,-0.0017481018128438712,0.004252689551096574,0.00087797781799999,-0.001260050735267364,4.685383333333344,0.005204882672917211,896.6307599794632,0.003953876426684245,0.7596475607908743,1.768704652876526,0.010931025672358093,0.007776136149035203,0.0025661249291815563,0.0005887645941413328,0.0047245252917267905,0.08046656871672588,0.99675730813421,S0.5_T2.0_H3,4.000000000000023,TARGET,910.0916333333334,2024-03-28 09:45:00-04:00,0.5,2.0,3,1.3333333333333408,905.0896666666667,TARGET,LONG,train
COIN,2024-03-28 13:40:00,2024-03-28 13:45:00,265.76,2.3855999999999966,0.015191894121868138,0.03464370576807205,0.03495553582322012,0.03224975372994785,0.02090323839327738,0.023058245769259113,2.243108333333334,0.008444325233246125,262.39387173639506,0.012201435291301731,1.4449272090164766,2.2885391078021393,0.017967511811320114,0.014926496884823066,0.0005187569409152672,0.0025222579855817794,0.00940220676470177,0.1604112808577602,0.9870502626379128,S1.0_T0.75_H3,-0.9473507712944308,TIME,263.5,2024-03-28 09:55:00-04:00,1.0,0.75,3,-0.999999999999998,263.9708,STOP,LONG,train
PLTR,2024-03-28 13:45:00,2024-03-28 13:50:00,23.9375,0.17290000000000028,0.00628957927062168,-0.00040927296154055775,-0.02107951579105382,-0.018417489032188792,-0.02271417083424919,-0.023326478231683583,0.16456666666666683,0.006874129768866618,23.84179090015087,0.004102301580999677,0.5967739508758285,2.0310889365929126,0.00835421888053464,0.0062656641604010915,0.0012531328320800996,0.0008354218880534492,0.008722912382952513,0.23931566428755777,0.970941817426052,S0.5_T0.75_H3,-0.9999999999999897,STOP,23.85105,2024-03-28 09:50:00-04:00,0.5,0.75,3,-0.9999999999999897,23.807825,STOP,LONG,train
COIN,2024-03-28 19:45:00,2024-03-28 19:50:00,265.49,1.1156333333333304,0.002940800961643825,0.0019975508385346057,-0.0006022509309899359,0.0050581415407203465,-0.0033454275943569254,-0.006399899341280218,1.0472999999999975,0.003943296057833494,264.9674460498155,0.00234404138026452,0.5944370764675405,1.7072563549665447,0.003991114123272722,0.002786249482284545,0.0004894762604015675,0.0007153883805866099,0.002472386388773458,-0.2393156642875578,0.970941817426052,S0.5_T0.75_H3,-1.0000000000000042,STOP,264.93218333333334,2024-03-28 15:50:00-04:00,0.5,0.75,3,-1.0000000000000042,264.653275,STOP,LONG,train
COIN,2024-03-28 19:55:00,2024-04-01 13:30:00,261.87,1.595216666666668,0.004120132078168119,0.0010941479655565095,0.0018878616141244863,-0.000641061922136977,-0.00811447989038762,-0.004441273437522851,1.0693833333333345,0.0040338865836791185,264.9485751704659,0.0005711989043157586,0.1416001398320909,4.125477670610252,0.004470011316484354,0.003772161448509996,0.0006978498679743578,0.0,0.002909244007384321,-0.08046656871672576,0.99675730813421,S1.0_T0.75_H3,-0.999999999999994,STOP,260.27478333333335,2024-04-01 09:30:00-04:00,1.0,0.75,3,-1.000000000000006,260.6735875,STOP,LONG,train
TSLA,2024-04-01 13:30:00,2024-04-01 13:35:00,175.94,0.5270416666666643,0.0008983960256043814,0.0021506730562869452,0.002208201623365928,-0.0016014632388738678,-0.003878843072338064,-0.0037554148708756814,0.5028749999999983,0.002858088753495341,175.62933333333334,0.0018111411704973765,0.6336896180296764,3.8849982368040985,0.014549753336212985,0.0013754063700638268,0.0031827585422966004,0.009991588423852556,0.000921835446211421,0.0,1.0,S0.5_T0.75_H3,-0.9999999999999956,STOP,175.67647916666667,2024-04-01 09:35:00-04:00,0.5,0.75,3,-1.0000000000000315,175.54471875,STOP,LONG,train
NVDA,2024-04-01 13:30:00,2024-04-01 13:35:00,908.0,3.892450000000006,0.0046725701807704845,0.005170939416231912,0.004373667814448651,0.0026201366371974674,0.003499614419421155,0.005503323611099973,2.887450000000001,0.003182113731540667,905.9833333333335,0.001561237234589503,0.4906289863604615,3.12320914215788,0.011185805598413024,0.004915142164425747,0.003251046947322069,0.0030196164866652074,0.0018946745218324872,0.0,1.0,S0.5_T2.0_H3,3.9999999999999902,TARGET,915.7849,2024-04-01 09:35:00-04:00,0.5,2.0,3,1.3333333333333495,911.89245,TARGET,LONG,train
COIN,2024-04-01 13:35:00,2024-04-01 13:40:00,260.58,2.1039666666666648,0.008691433674366849,-0.013077065442026331,-0.014288406771962555,-0.01851658325489503,-0.023870468208103603,-0.023401974407077298,1.774799999999999,0.006810960165784017,260.30247647631063,0.0010650223489498565,0.15636889998273257,1.8858332214925402,0.013316447923862041,0.008634584388671426,0.00460511167395805,7.675186123256509e-05,0.008562123123793728,0.08046656871672588,0.99675730813421,S0.5_T2.0_H3,3.999999999999973,TARGET,264.7879333333333,2024-04-01 09:40:00-04:00,0.5,2.0,3,1.3333333333333424,262.68396666666666,TARGET,LONG,train
PLTR,2024-04-02 13:35:00,2024-04-02 13:40:00,22.04,0.17677500000000013,0.008200501536321188,-0.03543546235224861,-0.03213244386721388,-0.03126210649062801,-0.03236528450203178,-0.033160048760156234,0.16219166666666673,0.007358968542044771,21.914815834330177,0.005679862326216961,0.7718285917062433,2.638739966590956,0.013611615245009107,0.008166969147005432,0.0054446460980036755,0.0,0.01335745645112077,0.08046656871672588,0.99675730813421,S0.5_T0.75_H3,-0.999999999999995,STOP,21.9516125,2024-04-02 09:40:00-04:00,0.5,0.75,3,-1.0000000000000084,21.907418749999998,STOP,LONG,train
