symbol,session_date,day_open,day_close,day_high,day_low,day_volume,bars_in_day,daily_rv,daily_ret,daily_abs_ret,daily_range_pct,daily_trend_strength,rv_3,rv_long,rv_impulse,range_3,range_long,range_ratio,trend_freq,sum_ret_3,sum_abs_ret_3,conditions_3,rel_vol,rv_impulse_z,range_ratio_z,trend_freq_z,conditions_3_z,rel_vol_z,regime_label,macro_regime_id
OKLO,2025-09-02,70.155,73.545,73.56,68.77,10505867.0,78,0.006859517585442193,0.04832157365832801,0.04832157365832801,0.06827738578861102,0.7077244258768991,0.0048747186199375805,0.006317018269167441,-0.25918445180514066,0.06446041791268975,0.0694731355154325,-0.07488876765200593,0.6666666666666666,-0.02176217726436669,0.11726930666980107,0.1855743504129315,-0.057367667484488294,-2.0071892032115626,-0.24678401350162907,1.5411034294922479,-1.205211411849026,0.01093100925389036,Range Bound,3
OKLO,2025-09-03,74.64,72.27,76.6,71.6524,9538406.0,78,0.004470210221559491,-0.031752411575562745,0.031752411575562745,0.06628617363344044,0.4790201309653674,0.0057800509449973956,0.006543561787215541,-0.12406893447458221,0.07291051616927752,0.06751793808425595,0.07683956040938696,1.0,0.04393145354065131,0.14821882318143909,0.2963958938124517,-0.20061803951453078,-0.7579330587764534,0.9192945619650167,2.8411873685171316,-0.8254846002784579,-0.24248857937442672,Range Bound,3
OKLO,2025-09-04,72.0,69.61,73.3282,68.92,8693227.0,78,0.004207934879603756,-0.033194444444444415,0.033194444444444415,0.06122499999999991,0.5421714078220056,0.0053469194575929135,0.006357608759542671,-0.1731314353815575,0.06940282245530548,0.06598149837999684,0.05055315344780929,0.6666666666666666,-0.03557452273762862,0.13221767005428464,0.2690602552020485,-0.22505956124500032,-1.042024992522252,0.8593337385787951,1.0458607079545092,-0.8313066104922785,-0.21630721652054694,Range Bound,3
OKLO,2025-09-05,71.47,69.75,71.88,66.2,11452437.0,78,0.0059472056820471,-0.024066041695816387,0.024066041695816387,0.07947390513502159,0.3028169014046403,0.005179220895535146,0.006189658711129828,-0.17822499577056333,0.06526285314068377,0.0667869974377435,-0.023085399160459933,0.3333333333333333,-0.01662528236167915,0.11326842967833517,0.1467777115045672,-0.22757187656898895,-0.9822961110431666,0.36391607857287345,-0.18456365434491356,-1.1019581611297078,-0.21289057783123064,Range Bound,3
OKLO,2025-09-08,70.37,70.74,71.929,69.6101,7169124.0,78,0.004631459296964865,0.00525792241011791,0.00525792241011791,0.0329529629103311,0.15955841131086693,0.004875116927736782,0.005539296167186522,-0.12772311176619114,0.06899502625615396,0.07217341597304369,-0.04503735313944011,0.0,-0.08901289771582355,0.08901289771582355,0.9999998876567427,0.005638337034021819,-0.5588792039711623,0.2866558982312401,-1.3958169422996138,1.4226834654482003,0.37381328899057364,Range Bound,3
OKLO,2025-09-09,70.44,74.02,74.48,69.55,11276758.0,78,0.003965221962233636,0.05082339579784212,0.05082339579784212,0.06998864281658158,0.7261663285900289,0.004928866619538573,0.0053913182634147926,-0.0896806897522271,0.057883956015117505,0.06401812849074445,-0.100726036368333,0.0,-0.05200256373014289,0.06251840855037871,0.8317958920895943,-0.42033262187418424,-0.3331713763776821,-0.29664081360000427,-1.2718362512558965,0.8101136894381188,-0.6952471215906375,Range Bound,3
OKLO,2025-09-10,75.44,73.75,76.7,73.3,9959733.0,78,0.004826492413073395,-0.02240190880169668,0.02240190880169668,0.04506892895015915,0.4970588235183813,0.004847962313748533,0.005344685450707419,-0.09754402661121199,0.060805170287311396,0.06526956828575325,-0.07085106411650217,0.3333333333333333,0.03201527651214364,0.08014735990377642,0.3994551106365767,-0.002077206475767084,-0.40668468398004415,0.021027229487549166,0.0,-0.4843631895609632,0.41382748777189904,Range Bound,3
OKLO,2025-09-11,74.18,79.88,80.88,73.13,18640586.0,78,0.0048357253248514824,0.07684011863035844,0.07684011863035844,0.10447559989215421,0.7354838709607008,0.004474391224090632,0.004953219790073718,-0.10166730854770308,0.049336844892357255,0.061665425297221424,-0.22305220255613156,0.3333333333333333,0.03367940940626335,0.07848322700965671,0.4291286991911328,-0.08941518909021355,-0.3970132068113912,-1.4500366782644019,0.0,-0.48571332885456137,0.2046352820831784,Range Bound,3
OKLO,2025-09-12,78.9,82.68,83.0,78.67,11793491.0,78,0.004822373125117185,0.04790874524714828,0.04790874524714828,0.05487959442332063,0.8729792147646935,0.004542479900052837,0.005022440261532592,-0.10044261667640715,0.0731777238862983,0.06782027618455207,0.07602983635848984,0.6666666666666666,0.10526160562650388,0.15006542322989724,0.7014380551265608,0.5373757934330448,-0.3081418595403403,1.421184414479988,1.1649647043071505,0.32632872723453527,1.7900728547013498,Trending,1
OKLO,2025-09-15,84.25,95.71,95.91,83.3,26339434.0,78,0.007613802170245032,0.1360237388724035,0.1360237388724035,0.14967359050445103,0.9088025376624447,0.004828196954347354,0.004927717105667016,-0.02040268065557662,0.06814137442187797,0.06562731014934847,0.037592654398358356,0.6666666666666666,0.10234695507581004,0.1471507726792034,0.6955243676748353,0.07958231601078355,0.4706423972065723,0.9334342193352588,1.0560384996723287,0.24682552854925963,0.5198104921215461,Trending,1
OKLO,2025-09-16,94.805,95.86,95.9,90.39,16043073.0,78,0.0050677185267711915,0.011128105057750082,0.011128105057750082,0.058119297505405884,0.19147005444316575,0.0057573002067379,0.005217994266113813,0.09835538335209362,0.10300959493997526,0.07323017840540706,0.34121448986676745,1.0,0.2607726027499102,0.2607726027499102,0.9999999616524148,0.8831017547549476,1.6644916553080311,3.5941480508067034,2.1140585800362253,1.1988769630814196,2.42341721614625,Trending,1
OKLO,2025-09-17,95.28,95.28,96.7724,90.11,12694154.0,78,0.007620028458414588,0.0,0.0,0.06992443324937032,0.0,0.00583463127404447,0.0050388143602467135,0.1466399925181035,0.0875574941443925,0.07221436957708656,0.19265657854428814,0.6666666666666666,0.19506058917730185,0.19506058917730185,0.9999999487338804,0.3447741267024877,1.8985340748862567,1.6386119549300737,0.7759591733326893,1.1927234041772783,0.9002612680271432,Trending,1
OKLO,2025-09-18,98.1,104.9,110.8237,96.23,26279620.0,78,0.008197064341229682,0.06931702344546387,0.06931702344546387,0.14876350662589194,0.46595448720710275,0.00676718305181027,0.005353796183932223,0.2342786410558721,0.09257244041974239,0.07257819553867954,0.24332690815069805,0.3333333333333333,0.14715184393015357,0.14715184393015357,0.9999999320429901,0.08815877617674944,2.366874920133946,1.8062574146015464,-0.3065224921537013,1.078332378525055,0.30823150327689103,Trending,1
OKLO,2025-09-19,108.7,135.17,136.53,107.1589,56232137.0,78,0.011132765133448255,0.24351425942962268,0.24351425942962268,0.2702033118675253,0.9012260351128158,0.00696160377547182,0.005752709130094816,0.19073867654049792,0.09226907912688935,0.08133204620126874,0.1261689556603208,0.0,0.08044512850321395,0.08044512850321395,0.9999998756916804,0.7637722097650765,1.67051414174116,0.8696828629000879,-1.3282641326660392,1.0783321961256631,1.6556379267666521,Range Bound,3
OKLO,2025-09-22,130.845,140.19,142.85,123.72,34208519.0,78,0.010671908793659578,0.07142038289579267,0.07142038289579267,0.14620352325270355,0.4884997386270818,0.008983285977697509,0.006271265075234932,0.3593871551002274,0.16296375058092916,0.10040498687451911,0.484315872678244,0.3333333333333333,0.31283128287508655,0.31283128287508655,0.9999999680338885,1.3644422165041012,2.6674985379905967,2.9476296793879415,-0.19895560050105568,1.0783324982608495,2.6176662584876427,Trending,1
OKLO,2025-09-23,137.315,142.64,143.75,132.35,28257017.0,78,0.00836861110921296,0.03877944871281347,0.03877944871281347,0.08302079161053058,0.4671052631522664,0.01000057942277917,0.006875310024904402,0.37470584198867063,0.18839011391537355,0.11173004290875636,0.522429219836575,0.3333333333333333,0.3842516657708792,0.3842516657708792,0.99999997397539,0.6793532333331708,2.360859166103219,2.700756715697489,-0.1518085001012961,1.0739601957440676,1.1504116738545258,Trending,1
OKLO,2025-09-24,142.94,131.14,144.49,130.38,23547962.0,78,0.006429365594333965,-0.08255211977053312,0.08255211977053312,0.09871274660696805,0.8362863217491462,0.010057761678773598,0.007315648939602336,0.3183285260152444,0.16647587557691979,0.11303325778815125,0.3871682869730613,0.3333333333333333,0.3537140910382288,0.3537140910382288,0.9999999717285798,0.22960128089912063,1.7422381571254462,1.5579263470697216,-0.1518085001012961,0.9792863915694698,0.10826478155755546,Trending,1
OKLO,2025-09-25,110.96,119.15,122.48,110.1401,36365340.0,78,0.01563688336431758,0.07381038211968294,0.07381038211968294,0.1112103460706561,0.6637006782815399,0.008489961832402167,0.007475936257728392,0.12719498165187557,0.10931235382340071,0.11839763955383216,-0.07983936348858313,0.3333333333333333,0.02764771183807302,0.19275195137913925,0.1434367341336181,-0.056382228131488625,0.5875855175421647,-0.8564780663029201,-0.21020476618096162,-1.725912535165666,-0.5990546482015267,Choppy,2
OKLO,2025-09-26,117.63,110.5,119.96,108.54,23324590.0,78,0.007310655996600272,-0.06061378899940484,0.06061378899940484,0.09708407719119262,0.6243432574366512,0.010144953355954835,0.008556052061675002,0.1703373164621187,0.09764796142938488,0.11907111417168233,-0.19835211347140883,0.6666666666666666,0.03003771106196329,0.19514195060302952,0.15392748422297528,0.32368500627673813,0.7654096847431898,-1.3566683913272186,0.8237544439050577,-1.4883289229977068,0.3029125910234887,Choppy,2
OKLO,2025-09-29,118.02,116.5,121.53,114.11,22768018.0,78,0.010520042910286393,-0.01287917302152175,0.01287917302152175,0.06287069988137606,0.20485175201830455,0.009792301651750606,0.00880488034882331,0.10629026385854021,0.10233572328960557,0.12329156244846955,-0.1862931468769639,1.0,-0.06935552665025502,0.2169762908896209,0.3196456311859479,-0.12042294806285207,0.36179581778895914,-1.2706872471243802,1.8855117065187956,-0.8991203198184398,-0.746938759796885,Choppy,2
OKLO,2025-09-30,115.46,111.62,116.87,109.625,22315244.0,78,0.006082159466123101,-0.03325827126277492,0.03325827126277492,0.06274900398406379,0.5300207039252992,0.011155860757068084,0.009095504422827447,0.20418451320879388,0.0903883743810749,0.11461127338616203,-0.23743049051829865,0.6666666666666666,0.00031742009875634913,0.14730334414060953,0.002154873530261595,-0.09006467364058558,0.8339297889986467,-1.4148555252848782,0.5823105049562295,-1.7370901759004105,-0.6330138379889201,Choppy,2
OKLO,2025-10-01,112.6,115.98,116.675,109.2,14078452.0,78,0.004469428764028747,0.030017761989342917,0.030017761989342917,0.06638543516873885,0.4521739130366689,0.007970952791003258,0.009196948516762638,-0.1430675460033973,0.07423459368554414,0.11507424403402784,-0.4383472088385756,0.3333333333333333,-0.10675123328370151,0.10675123328370151,0.999999906324276,-0.11015147320049813,-1.1415276334479485,-2.1973237670487937,-0.47643586769146035,1.0160361700723701,-0.6724595409653694,Trending,1
OKLO,2025-10-02,118.85,128.86,129.6399,116.16,24056768.0,78,0.00620216233754348,0.0842238115271352,0.0842238115271352,0.1134194362641987,0.7425871111738033,0.0070238770468127485,0.008881888547324053,-0.23469855935748335,0.06400171301139289,0.1147203442259647,-0.5835874595400141,0.0,-0.016119682294953752,0.07615520627363959,0.21166878755924998,-0.570776104067161,-1.6273091384897178,-2.437333635290762,-1.542691396242651,-1.1791228741569504,-1.7171276567657339,Range Bound,3
OKLO,2025-10-03,127.91,127.37,130.94,122.77,16296354.0,78,0.006778388030012275,-0.004221718395746921,0.004221718395746921,0.06387303572824644,0.0660954712351939,0.005584583522565111,0.008682398346955434,-0.4412872998448477,0.0808512918056671,0.11118593718979534,-0.3185923122521337,0.3333333333333333,0.0809833022537032,0.14749984477925304,0.5490398778690466,0.010631425195287455,-2.6653503153807137,-1.1267941674232653,-0.2745848146350194,-0.2710223948855939,-0.36096360162027746,Range Bound,3
OKLO,2025-10-06,131.395,138.56,147.18,131.2,24345284.0,78,0.011235555634242745,0.054530233266105954,0.054530233266105954,0.12161802199474879,0.44837296620407197,0.0058166597105281685,0.008246960636611836,-0.3491180540714283,0.08122596905372798,0.09055290957586748,-0.10869929141946144,0.3333333333333333,0.1100198551207312,0.11846329191222504,0.9287252114773065,-0.3633436765561099,-1.8600458764229004,-0.34833394079953695,-0.2745848146350192,0.7115320838389464,-1.2005966376578745,Trending,1
OKLO,2025-10-07,142.2,134.12,142.2,130.4,15169440.0,78,0.006268461970307167,-0.0568213783403656,0.0568213783403656,0.08298171589310818,0.6847457627036125,0.008072035333932834,0.008303325320670152,-0.028250380716621608,0.09963683132906463,0.08809435945007199,0.12312336905529309,0.3333333333333333,0.13453232639749424,0.14297576318898808,0.9409449125319076,0.03805307683947352,-0.2880488910161544,0.42912864759246544,-0.3470194905959525,0.7617333936150554,-0.28460018956210303,Trending,1
OKLO,2025-10-08,135.85,134.76,138.35,130.58,12216765.0,78,0.00572919034872433,-0.008023555391976522,0.008023555391976522,0.05719543614280443,0.14028314028068928,0.00809413521152073,0.008093310406779571,0.00010190659382046598,0.08949092453870111,0.08809045187832976,0.01577306771732327,0.3333333333333333,-0.006512863470006569,0.11557333000221848,0.05635264560046073,-0.4182225317987859,-0.1785946920188779,0.03735944273258751,-0.4306485268047981,-1.7085005758090597,-1.3417032000947446,Choppy,2
OKLO,2025-10-09,139.85,138.1,141.5545,131.19,15827399.0,78,0.005571291812880506,-0.012513407222023543,0.012513407222023543,0.07411154808723627,0.16884557865563998,0.007744402651091414,0.008023292882218609,-0.03537853268918659,0.08726505801022044,0.0839387208319134,0.038863107581988125,0.3333333333333333,-0.01031470046623617,0.11937516699844808,0.08640573966537672,-0.6125546774968113,-0.3594616291841754,0.0994161097013381,-0.4306485268047977,-1.4903202385341308,-1.653169338405956,Range Bound,3
OKLO,2025-10-10,137.69,147.27,161.41,136.8,37023446.0,78,0.011972964703888422,0.0695765850824317,0.0695765850824317,0.178734839131382,0.3892726533907528,0.005856314710637335,0.007016733727074902,-0.1807770295383417,0.07142956670771627,0.08022884103357142,-0.11617116557940221,0.3333333333333333,-0.07735834095436567,0.07735834095436567,0.9999998707314741,-0.19866296498370803,-1.0279716017495766,-0.4637731070070836,-0.4306485268047981,0.9000474980675559,-0.6892430393883389,Trending,1
OKLO,2025-10-13,158.0,171.01,175.9,156.54,24522362.0,78,0.013210664719726713,0.08234177215189864,0.08234177215189864,0.12253164556962035,0.6720041322259194,0.007757815621831088,0.007482964597803716,0.03607170512013911,0.10334727445380755,0.08839391722759035,0.15629173977782482,0.0,0.04903962246843163,0.09011354769643176,0.5441980510150635,0.6511458705311264,-0.03880469179975657,0.4818192715327225,-1.6223338176963131,-0.2697566209340788,1.0693946077713539,Range Bound,3
OKLO,2025-10-14,168.05,174.12,183.2,160.18,21846112.0,78,0.007347546583776276,0.03612020232073787,0.03612020232073787,0.13698304076167794,0.26368375325611176,0.010251640412165216,0.007752026778747747,0.27948308944604355,0.12512601092941286,0.09436001179641477,0.28220391134657485,0.3333333333333333,0.1394049500123068,0.16443176445635388,0.847798124621649,0.23917991885441758,1.023593589753196,0.8781846920731846,-0.23994948099792962,0.49126839109467996,0.1883280144579996,Trending,1
OKLO,2025-10-15,185.96,171.48,193.84,164.0,31479250.0,78,0.011017635761488278,-0.0778662077866209,0.0778662077866209,0.16046461604646162,0.4852546916859847,0.010843725335797139,0.007878565490513066,0.3194404126154386,0.14608317515422675,0.1017834154741762,0.3613289445211284,0.3333333333333333,0.1880385595550682,0.1880385595550682,0.9999999468194211,0.135841891154113,1.1316556296834615,1.163053228077846,-0.13923991339523034,0.8940219291405254,0.053789329711605174,Trending,1
OKLO,2025-10-16,174.85,162.2,176.35,157.2,21143082.0,78,0.0068285812876345805,-0.07234772662281963,0.07234772662281963,0.10952244781241068,0.6605744125266061,0.010525282354997091,0.008533386190259019,0.20979372754328257,0.13999310079258662,0.11119133356194848,0.23034067965371907,0.3333333333333333,0.04059576668601561,0.1963281822592574,0.20677502410050033,0.3159479189786167,0.6047607673073097,0.6772369590998776,-0.07285095816710592,-1.0715817864121169,0.4473558754728615,Choppy,2
OKLO,2025-10-17,157.8,163.345,171.65,155.68,18124432.0,78,0.0077109426475114465,0.0351394169835233,0.0351394169835233,0.1012040557667934,0.3472135253566178,0.00839792121096638,0.00859602808526813,-0.023316018243215733,0.1356567015401834,0.11080163471676967,0.20238589655422567,0.3333333333333333,-0.11409373208870266,0.1863341367301784,0.6123071594275007,-0.016488841438931447,-0.36773762931462967,0.5886770258906581,-0.07285095816710592,0.03147431367767374,-0.26087410909351266,Trending,1
OKLO,2025-10-20,167.19,158.99,170.0,154.12,13255886.0,78,0.006082707299951747,-0.04904599557389788,0.04904599557389788,0.09498175728213407,0.516372795964336,0.008519053232211436,0.008689283547018046,-0.01978525551265423,0.12373037320855522,0.11453473672062438,0.07722662758931592,0.3333333333333333,-0.11507451742591723,0.18535335139296383,0.6208385785998783,-0.17054073890765495,-0.3094482204116736,0.16437682187419045,-0.15607361108752038,0.10317985270131473,-0.5233695451728752,Trending,1
OKLO,2025-10-21,153.15,139.22,154.45,136.7001,18720231.0,78,0.009845336470165786,-0.09095657851779304,0.09095657851779304,0.11589879203395362,0.7847931537574755,0.006874077078365927,0.008173998713588947,-0.17320060502022805,0.10190275362044603,0.11187111024936289,-0.09332843589023655,0.3333333333333333,-0.08625430521319422,0.1565331391802408,0.5510290035363455,-0.3928087004959956,-0.9195802265863665,-0.34726748775831817,-0.15607361108752038,-0.02666596848160905,-1.1058412622568645,Range Bound,3
OKLO,2025-10-22,132.81,120.02,136.1818,114.0,32147999.0,78,0.011970605501983752,-0.0963029892327385,0.0963029892327385,0.16701904977034868,0.5765988332742797,0.007879662139209662,0.008531686163574808,-0.0795018922747221,0.10402820169429368,0.11516281786344744,-0.10168489274800391,0.3333333333333333,-0.10486315710816763,0.17514199107521422,0.5987322085188147,-0.06270443595953652,-0.40207346484333106,-0.2964650899414958,-0.15607361108752038,0.16313430055623465,-0.012109781242862834,Range Bound,3
OKLO,2025-10-23,119.99,124.65,129.1799,116.4,16702910.0,78,0.005685034041528228,0.03883656971414284,0.03883656971414284,0.1065080423368614,0.3646350910379774,0.009299549757367095,0.00915582767890075,0.015575387573724403,0.12596653302881208,0.1261451792262019,-0.0014171988403085978,0.3333333333333333,-0.23630556332442942,0.23630556332442942,0.9999999576819122,0.40254860801802167,0.13951322957277487,0.19496217010493141,-0.15607361108752038,1.3684263206749419,1.516851946692632,Trending,1
OKLO,2025-10-24,132.9,135.98,138.66,130.98,15544817.0,78,0.01007774515459086,0.023175319789315196,0.023175319789315196,0.05778781038374723,0.40104166665972507,0.009166992004559256,0.009167201901765523,-2.289677728739279e-05,0.12980862804705454,0.12938482865116438,0.0032701422810376204,0.3333333333333333,-0.1484229980363887,0.22609613746467438,0.6564596509083753,-0.252218645486629,0.09135345775408442,0.19803364849099822,-0.15607361108752038,0.26685428041240045,-0.608741831411013,Trending,1
OKLO,2025-10-27,144.8,137.31,145.0,129.67,14983833.0,78,0.0062622982589635315,-0.05172651933701666,0.05172651933701666,0.10587016574585643,0.48858447488123025,0.009244461566034281,0.008977679946835767,0.029283099318970024,0.11043830083031908,0.11729012577640088,-0.06019356610889542,0.0,-0.03429109972928046,0.15831487873619654,0.2166005989899058,-0.24858197550905803,0.28680523991716056,-0.10593917480708882,-1.7360957571431017,-1.0789991680322648,-0.5256835686343468,Choppy,2
OKLO,2025-10-28,138.1,132.22,144.4,131.2,13240001.0,78,0.00603063644903686,-0.042577842143374345,0.042577842143374345,0.09558291093410584,0.4454545454498842,0.00734169248502754,0.008282843300759448,-0.12061674865658661,0.09005533948882168,0.11562397779402452,-0.2499189659614317,0.0,0.010285370166441377,0.1137384088404747,0.09043004352704477,-0.2065917773348703,-0.4638701648860165,-0.931606257101081,-2.0124610447498203,-1.411448818573188,-0.3729404558356806,Range Bound,3
OKLO,2025-10-29,134.53,143.42,152.06,131.91,17554260.0,78,0.009120620740868293,0.06608191481453951,0.06608191481453951,0.14978071805545234,0.44119106699457294,0.007456893287530418,0.008151152287285506,-0.08902030989754418,0.08641362902123649,0.11148396481126728,-0.2547353345115019,0.0,-0.07112904169107581,0.1174796812697062,0.6054581938573534,-0.2740129613455548,-0.2254548644368178,-0.9468746042986879,-1.949358726461804,0.05736649462353958,-0.5609852244351038,Range Bound,3
OKLO,2025-10-30,137.18,137.3,145.3,133.71,10217047.0,78,0.007777396572116466,0.0008747630849978982,0.0008747630849978982,0.08448753462603881,0.010353753235426342,0.007137851816289562,0.007961450785223508,-0.10919923275385526,0.11707793157847153,0.11041557501216637,0.058588587876042486,0.0,-0.028222446665851497,0.16038627629493052,0.17596546012639705,0.02454795019444468,-0.350137043667799,0.34888226753191526,-1.6881941876134212,-1.1949541181814345,0.37898548796646075,Range Bound,3
OKLO,2025-10-31,140.58,132.73,141.7,130.11,10635828.0,78,0.006134213807241566,-0.05584009105135879,0.05584009105135879,0.08244415990894846,0.6773080241505453,0.007642884587340541,0.008056332313671696,-0.05268324216725973,0.10995038787186566,0.10791208369352918,0.018712387248895415,0.0,0.024378835756163064,0.10953452004291175,0.22256758436460447,-0.45624277980292327,-0.08131331033389864,0.035617827384676816,-1.6881941876134212,-1.0399952896580884,-1.248760551254163,Range Bound,3
OKLO,2025-11-03,132.11,126.61,132.11,121.601,9708493.0,78,0.006401124246872874,-0.041631973355537144,0.041631973355537144,0.0795473469078799,0.5233609287211783,0.007677410373408776,0.007898659429644708,-0.028410716803155753,0.1055708041968132,0.10603609410774469,-0.004397688549490662,0.3333333333333333,0.011116586848178622,0.1227967689508962,0.09052832609415519,-0.36129010465101175,-0.06398302515165517,-0.20370526608735948,0.6380774288322113,-1.3557804275889296,-0.8365561618354347,Range Bound,3
OKLO,2025-11-04,119.25,112.17,122.3667,111.79,10541156.0,78,0.009154271831463808,-0.05937106918238988,0.05937106918238988,0.08869350104821792,0.6693959363431103,0.00677091154207697,0.007930501124336822,-0.15808028899890605,0.0821596804809557,0.10449265307031927,-0.24045206074514522,0.3333333333333333,-0.09659730132189803,0.09834682749189383,0.9822105497785835,-0.452517336973536,-1.1690752230733183,-1.7017663158180223,0.6380774288322111,1.4011042582955153,-1.1219535316491709,Trending,1
OKLO,2025-11-05,116.37,121.17,123.44,114.3206,10971634.0,78,0.006753215071835157,0.041247744263985586,0.041247744263985586,0.07836555813353956,0.5263504177839279,0.007229869961859416,0.007861394660466623,-0.08374286721027006,0.08356166928834874,0.1017721239717457,-0.19715130027438074,0.6666666666666666,-0.1568431335892858,0.1568431335892858,0.9999999362420329,-0.2917324032094229,-0.5435866169139052,-1.246465418099353,2.7650021916062486,1.43517305364224,-0.5299400371426137,Trending,1
OKLO,2025-11-06,120.12,106.74,120.95,105.99,14546351.0,78,0.007284719229065242,-0.11138861138861145,0.11138861138861145,0.1245421245421246,0.8943850267307866,0.007436203716723947,0.007339655617451764,0.01306852488113581,0.08220213536321244,0.0929067748080648,-0.12241527557829864,0.3333333333333333,-0.05975529827394144,0.1422507868019126,0.42007004261039055,-0.0983729073051718,0.18975192096812799,-0.7200326800604872,0.4544466047905855,-0.3956021831156154,0.04023245127442542,Range Bound,3
OKLO,2025-11-19,100.43,102.86,105.3,98.55,6655399.0,49,0.010425357460837968,0.024195957383251976,0.024195957383251976,0.0672109927312556,0.35999999999464316,0.007730735377454737,0.007499624136205465,0.030351047016345223,0.09720039457462733,0.0947101830285911,0.025953244410723376,0.6666666666666666,-0.12951193630701574,0.2120074248349869,0.6108839362535544,0.18365404959980175,0.29704391398621793,0.15876887560112843,2.272233023952928,0.1190485708403728,0.8941775263545284,Trending,1
OKLO,2025-11-20,106.4,88.0,109.7,87.75,18478643.0,78,0.009646114445248544,-0.17293233082706772,0.17293233082706772,0.20629699248120303,0.8382687927066428,0.008154430587246122,0.007534385366830177,0.07908405063123189,0.09003955846897323,0.09565250126334195,-0.060472726887136605,0.3333333333333333,-0.045944909741373885,0.176832313035849,0.25982189767455316,-0.48446313246358547,0.5973772680360012,-0.36567777592282896,0.3248931289936332,-0.9441567589883645,-1.366781990314384,Choppy,2
OKLO,2025-11-21,89.45,88.14,89.9254,79.01,20263803.0,78,0.008702239953515817,-0.014645053102291805,0.014645053102291805,0.1220279485746226,0.12001392527889658,0.009118730378383918,0.007872766985458678,0.14692082084175812,0.1326833699181944,0.1056951839368766,0.22740626502574873,0.6666666666666666,-0.2601249848324272,0.30851689959893114,0.8431466047374422,0.5367240953468909,1.0842677973627994,1.3385638990760393,1.9586370643787745,0.9612990769642635,2.456960602973322,Trending,1
OKLO,2025-11-24,89.16,89.54,93.2,86.57,11940370.0,78,0.006483718064403375,0.004262000897263363,0.004262000897263363,0.0743606998654106,0.05731523378505137,0.00959123728653411,0.008139927335906575,0.1640684599058984,0.1318453112623604,0.10833968770092828,0.1963577869187475,0.3333333333333333,-0.16338142654610754,0.2117733413126115,0.771491906481332,0.628944653543666,1.3831639475822914,1.2067792653679075,0.15607361108752038,0.7365374464226917,2.486448301413177,Trending,1
OKLO,2025-11-25,89.465,85.76,89.47,81.11,11305202.0,78,0.007708752474015164,-0.04141284301123338,0.04141284301123338,0.09344436371765494,0.4431818181770748,0.008277357487722578,0.007876237068260083,0.04967345153062123,0.1342285469737454,0.1007976858819241,0.2864284989795243,0.3333333333333333,-0.18331538303209616,0.19183938482662288,0.9555669376343144,0.10003355832448833,0.5981533626745141,1.9646168285372543,0.15607361108752038,1.4149821425112556,0.547402947185563,Trending,1
OKLO,2025-11-26,88.05,88.8,89.88,85.77,6619220.0,78,0.005812604412476292,0.008517887563884052,0.008517887563884052,0.046678023850085175,0.18248175182090592,0.00763157016397812,0.00786937265844995,-0.030684694298132035,0.09661100405256269,0.10169336879108573,-0.05126944380972343,0.0,-0.05179589521626182,0.06031989701078855,0.8586865892713966,0.014862760127548686,-0.11183450153079283,-0.23022093631796495,-1.4046624997876833,0.9571976544361235,0.33616879148017254,Range Bound,3
OKLO,2025-11-28,90.0,91.7,94.51,89.01,5503167.0,72,0.004821867179571149,0.018888888888888955,0.018888888888888955,0.06111111111111111,0.30909090908585235,0.006668358316964944,0.007837211718973424,-0.16150919911708495,0.0714943624777169,0.09811675518519938,-0.3165395109043781,0.0,-0.028632954550085965,0.054192731472380795,0.5283540520768576,-0.5204226754090425,-1.5407505067937604,-1.9102588133839147,-1.267105130583217,-0.15314901423678115,-1.3105680980052117,Range Bound,3
OKLO,2025-12-01,88.54,87.47,90.6,85.5,5943534.0,78,0.006392625537528399,-0.012084933363451622,0.012084933363451622,0.057601084255703566,0.20980392156498665,0.0061144080220208695,0.007679286012243251,-0.22787828547170966,0.0670778328929504,0.0962731316055225,-0.36133559732681664,0.0,-0.014006066558460373,0.06881961946400639,0.2035184825542506,-0.7050764689420942,-2.070754877211934,-1.9364996086531223,-1.149669089985283,-1.1712258884534388,-1.7507765711473504,Range Bound,3
OKLO,2025-12-02,88.98,91.88,96.5,88.6,9960194.0,78,0.009065128477926903,0.03259159361654285,0.03259159361654285,0.08878399640368628,0.3670886075907996,0.005675699043191947,0.007403121382849711,-0.26570757345325835,0.055130073072299945,0.09316388992627109,-0.5246647673649338,0.0,0.015321843089321385,0.03949170981622463,0.38797609120650695,-0.6280963076854434,-2.314937987855951,-2.6260639716794985,-1.0469736168320174,-0.5122059025795557,-1.3949821581136266,Range Bound,3
OKLO,2025-12-03,90.99,96.63,97.0,89.01,7007967.0,78,0.005126640570764757,0.06198483349818673,0.06198483349818673,0.08781184745576431,0.7058823529331396,0.0067598737316754845,0.0076343127234588855,-0.12164853746911736,0.06916539725683364,0.09420573375328575,-0.30898031124793085,0.0,0.03939554914198018,0.06356541586888342,0.6197637883090957,-0.06533742080287216,-0.7163196807756776,-1.1095814128455526,-0.9553769011730525,0.23169067105978236,0.236652670325887,Range Bound,3
